recency,frequency,monetary,cluster,id_Cliente
-0.9960668907828653,-0.13193875372442798,-0.10773281656091613,0,166
-1.1714352976446911,0.22681605977345484,0.7548824829297464,0,134
-1.4876734083791314,0.9443256867692205,-0.03695909713094323,0,135
-1.3841772994114965,0.22681605977345484,-0.031263266971339264,0,139
-0.958693295877886,-0.13193875372442798,-0.3117526053629012,0,143
0.22288728150261328,-0.13193875372442798,-0.36840793726960036,1,157
1.0882297481486725,-0.13193875372442798,-0.11615537392458583,1,181
-1.0564396210139857,-0.13193875372442798,-0.536010769412841,0,164
-1.2864309742753968,0.5855708732713376,2.439030392036481,0,170
0.47012798625863017,-0.13193875372442798,-0.5104401276324911,1,183
1.4303418861250212,-0.13193875372442798,-0.49274669777499797,1,188
-1.2001842168023675,0.22681605977345484,-0.036777315317338875,0,115
0.18263879468186636,-0.13193875372442798,-0.44281729297166095,1,217
-0.9155699171413714,-0.13193875372442798,-0.5395252178091923,0,52
-0.6079564821542341,0.22681605977345484,-0.4588140925688466,0,1
1.312471317578548,-0.13193875372442798,0.37229235923038956,1,111
1.0336068017490871,0.22681605977345484,-0.25388539469883953,1,10
0.00439549590427279,-0.13193875372442798,-0.4656006136100768,0,140
-0.7632006456056866,-0.13193875372442798,-0.017932600640351223,0,182
-0.45271231870278167,-0.13193875372442798,-0.5266793029811493,0,160
-1.2663067308650233,1.3030805002671033,-0.39100947609441195,0,92
-1.3123050015173054,-0.13193875372442798,-0.5274064302355668,0,201
-0.2054716139467648,0.22681605977345484,-0.5094706246266011,0,59
-0.8178235920052717,-0.13193875372442798,-0.41991278445750874,0,234
-1.3410539206749819,0.5855708732713376,-0.24334204950978533,0,171
0.010145279735808066,1.3030805002671033,0.3228477059299976,0,127
0.35800720154369226,-0.13193875372442798,-0.5477659933592577,1,43
-0.4067140480504995,0.5855708732713376,-0.289272254413826,0,224
0.03601930697771681,-0.13193875372442798,-0.47602277092339473,0,144
-1.0018166746144006,4.890628635245931,4.062281393585747,2,145
-0.7028279153745662,-0.13193875372442798,1.6773645930341188,0,39
-1.323804569180376,0.22681605977345484,1.884474672667378,0,213
-1.0334404856878445,0.9443256867692205,-0.1558444032282093,0,37
1.5453375627557269,-0.13193875372442798,0.8763127344174738,1,4
-0.35784088548244963,0.22681605977345484,-0.38095088240830277,0,178
-0.4325880752924082,-0.13193875372442798,0.6519939764296658,0,172
1.4102176427146478,-0.13193875372442798,-0.485657207044427,1,106
1.321095993325851,-0.13193875372442798,-0.37695168250900635,1,91
1.0537310451594608,-0.13193875372442798,-0.13893869456300176,1,56
-0.4153387237978024,0.5855708732713376,-0.38725265194658803,0,26
-0.9730677554567242,-0.13193875372442798,-0.22686049840965464,0,93
0.14526519977688707,-0.13193875372442798,0.3290040500173993,0,180
0.5391253922370535,-0.13193875372442798,-0.28527305451452956,1,206
0.13089074019804886,0.9443256867692205,0.8882497401774948,0,11
0.0877673614615343,-0.13193875372442798,-0.3516840104179972,0,77
-0.4325880752924082,2.0205901272628686,4.062281393585747,2,153
-0.05022745049531233,0.5855708732713376,1.3808178611075028,0,205
-0.3175923986617027,-0.13193875372442798,1.3867560670185795,0,228
-1.2979305419384672,0.5855708732713376,0.26734365884279276,0,148
-0.9615681877936536,-0.13193875372442798,-0.3048448964459347,0,42
-1.3525534883380523,-0.13193875372442798,-0.4464529292437486,0,6
-1.395676867074567,1.661835313764986,1.8115195714741528,0,235
-1.4215508943164756,0.5855708732713376,-0.28781799990499085,0,161
-1.4819236245475962,-0.13193875372442798,-0.3730130765475781,0,236
0.6799950961096678,0.22681605977345484,0.4287053153856162,1,45
-0.8609469707417863,0.9443256867692205,0.6046095170167902,0,29
-1.332429244927679,-0.13193875372442798,-0.3823445429792697,0,146
1.5424626708399591,-0.13193875372442798,-0.30872290846949485,1,126
1.479215048693071,-0.13193875372442798,-0.5045019217214146,1,88
-1.2318080278758117,0.22681605977345484,-0.10955063469695996,0,55
-0.36934045314552016,-0.13193875372442798,-0.542676102578335,0,117
0.056143550388090276,-0.13193875372442798,-0.4130050755405422,0,14
